Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
<a target='_blank' href='https://youtu.be/uy-zzrzGv-w'>uy-zzrzGv-w</a>	<a target='_blank' href='https://youtu.be/uy-zzrzGv-w'>Jocko Podcast 69 with David Berke: The Real Top Gun.  Battle, Work, & Life are Identical.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @davidrberke @echocharles<br><br>0:00:00 - Opening.<br><br>0:09:45 - Intro to Dave Berke.<br><br>0:21:11 - Officer Candidate School.<br><br>0:27:39 - Southern Watch.<br><br>0:31:01 - Top Gun selection.<br><br>0:38:49 - September 11th<br><br>0:45:08 - Afghanistan: Operation Anaconda.<br><br>0:47:33 - Training Officer at Top Gun.<br><br>1:08:27 - Forward Air Controller (FAC) Tour.<br><br>1:26:43 - Ramadi.<br><br>2:14:41 - Home Coming.  Relationship. Pentagon. F-22 and F-35.<br><br>2:40:56 - Echelon Front transition.<br><br>2:52:54 - Green M&Ms, Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002<br><br>3:09:28 - Closing Thoughts and Gratitude.	   3h 18m 36s 	11916	2017-04-06T18:14:26Z		en	209,422	3,235			277	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								12	top gun, jocko podcast, marine pilot, ramadi, military, discipline, leadership, freedom, david berke, echo charles, extreme ownership, marines	0	
<a target='_blank' href='https://youtu.be/HL4JsK_JQiM'>HL4JsK_JQiM</a>	<a target='_blank' href='https://youtu.be/HL4JsK_JQiM'>Jocko Podcast 70 w/ Iris Gardner - Overcoming Unspeakable Darkness. Military Spouse Success</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @OnlyIrisGardner @echocharles<br><br>0:00:00 - Opening<br><br>0:04:32 - Intro to Iris Gardner.<br><br>0:23:40 - Sexual Assault--First incident as a child.<br><br>0:39:59 - Tips to prevent abuse.  Why it's hard to come forward.<br><br>0:51:16 - Iris growing up with her abuser.<br><br>1:01:24 - Resulting relationships, the wrong path, and more Darkness.<br><br>1:13:11 - Bouncing back.  The beginning.<br><br>1:26:50 - Being a Military Wife - Emotional Independence, and tips to be have a successful relationship.<br><br>1:47:12 - How to Live a Happy Life after Abuse.<br><br>1:57:00 - Jocko's letter to his daughter.  Appreciate your mother.  <br><br>2:13:30 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002 <br><br>2:40:28 - Closing Gratitude.	   2h 43m 21s 	9801	2017-04-12T20:18:58Z		en	151,866	2,837			310	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	jocko podcast, iris gardner, navy seal, military wife, abuse, sexual assault, molestation, children, recovery, strength, discipline, freedom, human nature, darkness, seal wife	0	
<a target='_blank' href='https://youtu.be/yErGvYFQAE8'>yErGvYFQAE8</a>	<a target='_blank' href='https://youtu.be/yErGvYFQAE8'>Jocko Podcast 71 with Echo Charles: Heroes are Not Perfect. Never Judge. "A Helmet for my Pillow"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:04:14 - "A Helmet for my Pillow" by Robert Leckie <br><br>0:07:49 - Stripped Down to Nothing in Boot Camp.  Surrender and Discipline.<br><br>0:18:53 - Advanced Training.<br><br>0:28:48 - Guadalcanal: Time to Fight.<br><br>1:07:38 - After the Battle: R&R, Partying, and Getting in Trouble.<br><br>1:23:05 - Assault on New Britain.<br><br>1:39:46 - Physical Complications and Conditions.<br><br>1:52:03 - Medical treatment / Don't Judge The Intellect of a Man by his Job.<br><br>2:00:17 - Back to Fighting - Peleliu.<br><br>2:21:18 - Battle was Won, but with Great Sacrifice. <br><br>2:26:00 - Take-away: Who are we to Judge?<br><br>2:34:57 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002 <br><br>3:11:01 - Closing Gratitude.	   3h 12m 53s 	11573	2017-04-19T16:18:22Z		en	74,330	1,267			89	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								12	jocko podcast, helmet for my pillow, ww2, war, military, navy seal, navy, usa, discipline, freedom, echo charles, flixpoint	0	
<a target='_blank' href='https://youtu.be/VC4PxhoCbYo'>VC4PxhoCbYo</a>	<a target='_blank' href='https://youtu.be/VC4PxhoCbYo'>Jocko Podcast 72 w/ Col. Tom Manion - Loss of a Son. True Honor & Leadership.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @TMFoundation @echocharles<br><br>0:00:00 - Opening<br><br>0:09:04 - Col. Tom Manion.<br><br>0:09:46 - About Travis Manion. Early Years/Naval Academy/etc.<br><br>0:32:04 - Travis After Graduation and Military Service.<br><br>0:45:36 - Fallujah.<br><br>1:25:01 - Travis's Final Fire Fight.<br><br>1:52:54 - Aftermath and Brendan Looney's Journey.<br><br>2:09:11 - Brendan's Last Operation.<br><br>2:12:02 - Aftermath.  What We Can Learn.  What We Can Do. TravisManion.org<br><br>2:23:52 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002 , The Travis Manion Foundation<br><br>2:39:33 - Final Thoughts.  A letter about Travis.<br><br>2:49:23 - Closing Gratitude.	   2h 53m 39s 	10419	2017-04-26T21:38:30Z		en	60,239	1,132			96	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								10	jocko podcast, tom manion, discipline, freedom, sacrifice, war, iraq, darkness, loss, travis manion	0	
<a target='_blank' href='https://youtu.be/xHdkygo5xnk'>xHdkygo5xnk</a>	<a target='_blank' href='https://youtu.be/xHdkygo5xnk'>Jocko Podcast 73 w/ Echo Charles - Confront Abuse of Authority, Over-reacting, Tips for New Leader</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:00:44 - How to never over react to situations.<br><br>0:08:41 - How to handle being a NEW leader standing in front of your NEW team.<br><br> 0:13:57 - How long to get the (BJJ) Blue Belt?<br><br>0:28:56 - Managing people who out-perform you--Best Approach.<br><br>0:34:32 - Effectively lead a team who's members' goal is only to be "THE BOSS."<br><br>0:45:59 - Lessons learned from 70+ episodes of JOCKO PODCAST.<br><br>1:07:11 - How can Jiu Jitsu reduce fear in life?<br><br>1:19:26 - Navigating Jiu Jitsu with nagging injuries or being injury prone.<br><br>1:29:10 - Capitalizing on a team member NOT being a team player.<br><br>1:35:37 - Confronting abuse of authority.<br><br>1:48:10 - Dealing with situations where you can't fire someone due to unions.<br><br>1:51:52 - Taking "Ego is the enemy" too far?<br><br>2:00:48 - What to do when you're over worked and coming up short.<br>2:04:10 -  Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002.<br><br>2:30:30 - Final Gratitude	   2h 32m 18s 	9138	2017-05-03T12:44:32Z		en	38,054	824			74	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								15	jocko willink, echo charles, brazilian jiu jitsu, abuse, authority, overworked, ego, unions, fear, leadership, discipline, freedom, navy seal, lessons, jocko podcast	0	
<a target='_blank' href='https://youtu.be/FOPRjupuCVw'>FOPRjupuCVw</a>	<a target='_blank' href='https://youtu.be/FOPRjupuCVw'>Jocko Podcast 74 w/ Harley Flanagan: Violence, Death, Darkness, & The Cro-Mags. Hardcore Life.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @harleyfflanagan @echocharles<br><br>0:00:00 - Opening <br><br>0:12:06 - Crazy from the start.<br><br>0:17:39 - Introduction to Music.<br><br>0:30:17 - New York Life.<br><br>0:40:54 - The Hard Core Scene.<br><br>0:48:09 - Skin Heads and Drugs.<br><br>0:57:51 - More trouble in New York.<br><br>1:12:16 - The Cro-Mags.<br><br>1:34:23 - Sinking deep into Darkness.<br><br>1:45:43 - Bouncing back.  Jiu Jitsu, etc.<br><br>1:55:36 - The Break Up.<br><br>2:06:11 - Focusing on Family.<br><br>2:16:45 - Another Violent Incident.<br><br>2:24:51 - Finding the Good.<br><br>2:36:44 - Losing Mother.<br><br>2:42:45 - Final Thoughts.<br><br>2:49:11 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 003. <br><br>3:23:45 - Closing Gratitude.	   3h 28m 39s 	12519	2017-05-10T16:16:20Z		en	130,725	2,256			347	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/X0eXrDYbvI4'>X0eXrDYbvI4</a>	<a target='_blank' href='https://youtu.be/X0eXrDYbvI4'>Jocko Podcast 75 w/ Echo Charles: Honesty, Discipline, & Fairness. "Conversations w/ Dick Winters"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:03:19 – “Conversations With Dick Winters”, by Dick Winters.<br><br>0:06:26 – Dick Winters’s take on detaching the situation for a beneficial and accurate overview.<br><br>0:13:12 – Leadership: Discipline.<br><br>0:23:16 – Leadership: Honesty, Dependability, Fairness, and Presence.<br><br>1:43:49 – Understanding Others.<br><br>1:52:05 – Take-aways from Dick Winters.<br><br>2:00:47 – Closing: Life can be hard and beautiful.<br><br>2:19:16 – Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko’s Kids’ Book) Way of the Warrior Kid, and The Muster 003.<br><br>2:56:55 – Closing Gratitude.	   2h 58m 47s 	10727	2017-05-17T19:52:39Z		en	73,677	1,245			121	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								13	jocko podcast, dick winters, discipline, freedom, fairness, leadership, honesty, echo charles, jocko willink, military, navy seal, jiu jitsu, mma	0	
<a target='_blank' href='https://youtu.be/2XgwpDnalZE'>2XgwpDnalZE</a>	<a target='_blank' href='https://youtu.be/2XgwpDnalZE'>Jocko Podcast 76 with Charlie Plumb - 6 Years a POW at The Hanoi Hilton</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @CaptPlumb @echocharles<br><br>0:00:00 - Opening.<br><br>0:03:59 - Intro to Capt. Charlie Plumb. "I'm No Hero" (book)<br><br>0:16:43 - Vietnam War and Flight Training.<br><br>0:29:15 - Deployment to Vietnam.<br><br>0:44:14 - Shot Down.<br><br>0:59:07 - The Hanoi Hilton.<br><br>2:26:35 - Release from The Hanoi Hilton.<br><br>2:30:44 - Life after Imprisonment.<br><br>2:38:40 - Reflections and Lessons Learned.<br><br>3:01:06 - Support, Cool Onnit, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 003. <br><br>3:12:25 - Closing Gratitude.	   3h 16m 55s 	11815	2017-05-24T22:07:07Z		en	247,682	4,394			429	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								13	jocko podcast, captain charlie plumb, jocko willink, navy seal, pow, prisoner of war, vietnam, war, darkness, 6 years, discipline, freedom, military	0	
<a target='_blank' href='https://youtu.be/74JqZ2JgEPg'>74JqZ2JgEPg</a>	<a target='_blank' href='https://youtu.be/74JqZ2JgEPg'>Jocko Podcast 77 with Roger Hayden: War Stories. Mental Toughness and Clever Tactics</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:06:25 - Training and Going to Vietnam<br><br>0:44:02 - Differences between Volunteers VS Draft guys.<br><br>0:45:26 - Wounded in a Fire Fight.<br><br>0:50:20 - More Deployments to Vietnam.<br><br>1:05:01 - Kilo Platoon Deployment to Vietnam.<br><br>1:22:28 - OP Tempo.<br><br>1:30:46 - Blue on Blue and Lessons.<br><br>1:38:07 - The Stay-Behind Ambush.<br><br>2:01:43 - The Fist Fight with a Big Dude.<br><br>2:04:33 - Becoming a Warrant Officer.<br><br>2:05:29 - Advice on Going into the SEAL Teams.<br><br>2:12:02 - Some details about the Boobie Traps in Vietnam.<br><br>2:17:19 - Support, Cool Onnit, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 003.<br><br>2:28:35 - Closing Gratitude.	   2h 32m 9s 	9129	2017-06-02T05:29:18Z		en	1,490,784	19,234			1,528	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								12	jocko, podcast, roger hayden, vietnam, war, military, navy seal, udt, usa, america, veterans, echo charles	0	
<a target='_blank' href='https://youtu.be/t0HA9RtxWa0'>t0HA9RtxWa0</a>	<a target='_blank' href='https://youtu.be/t0HA9RtxWa0'>Jocko Podcast 78 w/ Echo Charles: "A Man's Search For Meaning" Viktor Frankl</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:18:47 - "A Man's Search For Meaning", by Viktor Frankl<br><br>0:42:12 - The Sociology and Psychology of the Camp.<br><br>1:02:28 - An Attitude. Being Worthy of Your Sufferings.<br><br>1:34:59 - Adversity Reveals Human Nature.<br><br>1:42:32 - To Sum Up.  Takeaways and Lessons Learned.  <br><br>2:07:09 - Support, Cool Onnit, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 003. <br><br>2:33:39 - Closing Gratitude.	   2h 35m 19s 	9319	2017-06-08T07:58:00Z		en	69,129	1,536			136	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								11	jocko podcast, echo charles, jocko willink, nazis, concentration camp, navy seal, book review, military, usa, war, ww2	0	
<a target='_blank' href='https://youtu.be/PoUf4_qWolU'>PoUf4_qWolU</a>	<a target='_blank' href='https://youtu.be/PoUf4_qWolU'>Jocko Podcast 79 w/ Echo Charles: How To Get People to Take Action.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:00:42 - How to Deploy Decentralized Command when your team changes very frequently.<br><br>0:07:28 - How to, and When to Skip the Chain of Command and go above your direct superior's head.<br><br>0:34:20 - How Important is Longevity (a Long Life)?<br><br>0:43:20 - Should you sacrifice Health in the short term to reach work objectives?<br><br>1:00:42 - How to deal with family members with anger issues.<br><br>1:13:33 - How to get people to take action when they over-analyze and over-think.<br><br>1:18:41 - Handling a team member who takes "ALL" the responsibility but has sub-standard work.<br><br>1:39:40 - What "GOOD" can come from a sick child??<br><br>1:55:27 - Support, Cool Onnit, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 003.<br><br>2:17:55 - Closing Gratitude.	   2h 19m 6s 	8346	2017-06-14T19:53:49Z		en	36,383	740			68	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								15	jocko podcast, jocko willink, navy seal, echo charles, military, usa, ramadi, iraq, war, discipline, freedom, business advice, tu bruiser, task unit bruiser, GOOD	0	
<a target='_blank' href='https://youtu.be/uq0Skb529q8'>uq0Skb529q8</a>	<a target='_blank' href='https://youtu.be/uq0Skb529q8'>Jocko Podcast 80 with Echo Charles - Musashi, "The Book of Five Rings"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:07:51 - Musashi, "The Book of Five Rings"<br><br>0:49:40 - Normal Face.<br><br>2:18:26 - Support, Cool Onnit, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), The Discipline Equals Freedom Field Manual, and The Muster 003. <br><br>2:38:44 - Closing Gratitude	   2h 40m  	9600	2017-06-21T16:34:01Z		en	261,429	5,909			390	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	true	rectangular	youtube	public								15	jocko willink, jocko podcast, musashi, samurai, bushido, echo charles, warrior, japanese, miyamoto, war, navy seal, fighting, jiu jitsu, brazilian jiu jitsu, martial arts	0	
